id,height,weight,label
1499,168,61,normal
1500,168,62,normal
1501,156,54,normal
1502,172,67,normal
1503,148,44,normal
1504,168,78,fat
1505,147,66,fat
1506,149,48,normal
1507,127,55,fat
1508,168,43,thin
1509,134,77,fat
1510,196,53,thin
1511,141,43,normal
1512,148,37,thin
1513,183,65,normal
1514,139,43,normal
1515,146,39,thin
1516,130,67,fat
1517,158,49,normal
1518,127,55,fat
1519,161,69,fat
1520,159,55,normal
1521,182,55,thin
1522,121,38,fat
1523,144,52,fat
1524,175,65,normal
1525,144,40,normal
1526,173,45,thin
1527,197,72,normal
1528,193,46,thin
1529,156,48,normal
1530,181,51,thin
1531,167,40,thin
1532,129,43,fat
1533,121,41,fat
1534,185,57,thin
1535,188,35,thin
1536,149,43,normal
1537,193,60,thin
1538,187,76,normal
1539,143,64,fat
1540,177,36,thin
1541,198,38,thin
1542,178,77,normal
1543,193,77,normal
1544,126,76,fat
1545,129,57,fat
1546,190,75,normal
1547,150,48,normal
1548,132,42,normal
1549,124,68,fat
1550,172,38,thin
1551,174,43,thin
1552,153,55,normal
1553,144,68,fat
1554,158,77,fat
1555,171,48,thin
1556,144,66,fat
1557,167,60,normal
1558,172,42,thin
1559,188,61,thin
1560,175,46,thin
1561,184,55,thin
1562,145,63,fat
1563,175,43,thin
1564,166,52,normal
1565,185,46,thin
1566,139,70,fat
1567,127,59,fat
1568,142,79,fat
1569,129,45,fat
1570,177,68,normal
1571,178,76,normal
1572,125,45,fat
1573,128,40,normal
1574,168,67,normal
1575,198,65,thin
1576,180,74,normal
1577,159,45,thin
1578,121,66,fat
1579,200,67,thin
1580,185,69,normal
1581,145,72,fat
1582,197,53,thin
1583,137,52,fat
1584,172,52,thin
1585,200,47,thin
1586,183,42,thin
1587,196,73,normal
1588,195,73,normal
1589,125,73,fat
1590,134,50,fat
1591,154,49,normal
1592,176,65,normal
1593,184,78,normal
1594,183,79,normal
1595,139,75,fat
1596,124,36,normal
1597,177,44,thin
1598,141,68,fat
1599,167,69,normal
1600,181,49,thin
1601,135,55,fat
1602,172,75,fat
1603,162,40,thin
1604,158,42,thin
1605,123,55,fat
1606,147,46,normal
1607,194,38,thin
1608,175,41,thin
1609,168,54,normal
1610,138,37,normal
1611,183,64,normal
1612,141,52,fat
1613,146,50,normal
1614,200,67,thin
1615,149,66,fat
1616,149,50,normal
1617,169,64,normal
1618,156,55,normal
1619,156,67,fat
1620,173,74,normal
1621,173,74,normal
1622,134,36,normal
1623,142,41,normal
1624,155,77,fat
1625,139,66,fat
1626,155,69,fat
1627,152,78,fat
1628,171,64,normal
1629,186,37,thin
1630,159,62,normal
1631,184,77,normal
1632,150,56,normal
1633,158,63,fat
1634,195,42,thin
1635,181,46,thin
1636,176,50,thin
1637,163,39,thin
1638,135,56,fat
1639,169,77,fat
1640,143,68,fat
1641,167,40,thin
1642,126,79,fat
1643,141,78,fat
1644,189,61,thin
1645,121,68,fat
1646,179,68,normal
1647,150,77,fat
1648,131,45,fat
1649,194,43,thin
1650,182,64,normal
1651,185,50,thin
1652,173,37,thin
1653,136,51,fat
1654,154,75,fat
1655,144,35,thin
1656,178,71,normal
1657,178,37,thin
1658,188,80,normal
1659,180,36,thin
1660,177,44,thin
1661,147,38,thin
1662,186,54,thin
1663,176,56,thin
1664,143,39,normal
1665,192,80,normal
1666,172,67,normal
1667,167,56,normal
1668,165,53,normal
1669,170,62,normal
1670,182,64,normal
1671,195,62,thin
1672,122,38,fat
1673,147,64,fat
1674,136,78,fat
1675,189,63,thin
1676,180,47,thin
1677,190,58,thin
1678,166,37,thin
1679,134,56,fat
1680,161,58,normal
1681,170,65,normal
1682,195,72,normal
1683,135,70,fat
1684,193,76,normal
1685,198,37,thin
1686,139,66,fat
1687,121,43,fat
1688,167,75,fat
1689,149,46,normal
1690,192,60,thin
1691,135,39,normal
1692,162,77,fat
1693,138,43,normal
1694,157,77,fat
1695,120,66,fat
1696,174,67,normal
1697,193,51,thin
1698,195,53,thin
1699,165,78,fat
1700,129,58,fat
1701,146,60,fat
1702,125,80,fat
1703,199,42,thin
1704,121,72,fat
1705,127,40,normal
1706,133,35,normal
1707,182,36,thin
1708,188,71,normal
1709,133,76,fat
1710,123,43,fat
1711,137,69,fat
1712,196,79,normal
1713,171,50,thin
1714,160,64,normal
1715,120,56,fat
1716,145,64,fat
1717,149,70,fat
1718,157,50,normal
1719,140,73,fat
1720,133,51,fat
1721,169,79,fat
1722,174,77,fat
1723,182,38,thin
1724,126,70,fat
1725,142,52,fat
1726,140,55,fat
1727,191,46,thin
1728,135,47,fat
1729,178,46,thin
1730,133,50,fat
1731,164,77,fat
1732,151,66,fat
1733,179,67,normal
1734,199,39,thin
1735,182,72,normal
1736,128,41,fat
1737,183,76,normal
1738,123,48,fat
1739,163,74,fat
1740,133,40,normal
1741,122,48,fat
1742,183,67,normal
1743,133,65,fat
1744,191,43,thin
1745,177,41,thin
1746,186,42,thin
1747,149,36,thin
1748,180,71,normal
1749,198,54,thin
1750,195,56,thin
1751,150,45,normal
1752,154,42,thin
1753,178,53,thin
1754,180,54,thin
1755,139,65,fat
1756,143,65,fat
1757,155,65,fat
1758,132,62,fat
1759,151,65,fat
1760,157,70,fat
1761,130,37,normal
1762,136,78,fat
1763,177,60,normal
1764,149,40,thin
1765,183,39,thin
1766,130,44,fat
1767,156,62,fat
1768,169,64,normal
1769,140,70,fat
1770,136,63,fat
1771,135,70,fat
1772,123,54,fat
1773,143,74,fat
1774,192,35,thin
1775,196,42,thin
1776,162,61,normal
1777,132,41,normal
1778,175,65,normal
1779,135,70,fat
1780,187,57,thin
1781,180,78,normal
1782,129,35,normal
1783,176,55,thin
1784,186,51,thin
1785,196,41,thin
1786,184,42,thin
1787,185,65,normal
1788,199,42,thin
1789,176,39,thin
1790,140,41,normal
1791,132,55,fat
1792,157,59,normal
1793,133,58,fat
1794,124,44,fat
1795,157,57,normal
1796,164,43,thin
1797,174,59,normal
1798,157,71,fat
1799,128,68,fat
1800,128,35,normal
1801,184,77,normal
1802,133,43,normal
1803,146,72,fat
1804,140,42,normal
1805,132,70,fat
1806,172,53,thin
1807,125,47,fat
1808,152,54,normal
1809,176,76,normal
1810,191,58,thin
1811,127,69,fat
1812,144,60,fat
1813,162,41,thin
1814,136,35,normal
1815,163,73,fat
1816,150,63,fat
1817,149,62,fat
1818,147,53,normal
1819,190,53,thin
1820,189,65,thin
1821,162,60,normal
1822,167,50,thin
1823,152,51,normal
1824,128,77,fat
1825,128,59,fat
1826,157,53,normal
1827,162,70,fat
1828,143,36,thin
1829,132,51,fat
1830,194,42,thin
1831,177,64,normal
1832,163,57,normal
1833,199,60,thin
1834,133,46,fat
1835,134,59,fat
1836,152,74,fat
1837,188,68,normal
1838,121,73,fat
1839,173,50,thin
1840,159,64,fat
1841,144,65,fat
1842,160,51,normal
1843,198,58,thin
1844,169,56,normal
1845,122,62,fat
1846,168,48,thin
1847,172,47,thin
1848,156,71,fat
1849,125,59,fat
1850,129,75,fat
1851,135,38,normal
1852,139,49,fat
1853,123,54,fat
1854,189,43,thin
1855,137,43,normal
1856,123,40,fat
1857,123,40,fat
1858,144,44,normal
1859,168,50,thin
1860,142,49,normal
1861,178,65,normal
1862,159,75,fat
1863,140,42,normal
1864,188,43,thin
1865,123,68,fat
1866,174,79,fat
1867,200,61,thin
1868,171,52,thin
1869,169,62,normal
1870,152,65,fat
1871,131,48,fat
1872,139,44,normal
1873,177,67,normal
1874,143,46,normal
1875,165,57,normal
1876,180,38,thin
1877,132,73,fat
1878,170,69,normal
1879,196,41,thin
1880,145,70,fat
1881,129,74,fat
1882,190,52,thin
1883,142,75,fat
1884,169,63,normal
1885,129,43,fat
1886,165,63,normal
1887,161,51,normal
1888,194,38,thin
1889,144,54,fat
1890,159,71,fat
1891,138,74,fat
1892,193,61,thin
1893,181,46,thin
1894,190,43,thin
1895,193,65,thin
1896,195,65,thin
1897,185,60,thin
1898,198,66,thin
1899,162,42,thin
1900,140,52,fat
1901,143,47,normal
1902,148,64,fat
1903,191,44,thin
1904,179,51,thin
1905,167,35,thin
1906,160,76,fat
1907,191,45,thin
1908,147,75,fat
1909,129,37,normal
1910,123,35,normal
1911,158,71,fat
1912,170,73,fat
1913,197,80,normal
1914,184,40,thin
1915,166,48,thin
1916,176,59,normal
1917,169,62,normal
1918,181,48,thin
1919,120,62,fat
1920,167,46,thin
1921,129,70,fat
1922,152,38,thin
1923,142,42,normal
1924,171,49,thin
1925,123,54,fat
1926,194,63,thin
1927,131,43,fat
1928,181,56,thin
1929,123,52,fat
1930,141,41,normal
1931,179,74,normal
1932,159,40,thin
1933,156,75,fat
1934,181,38,thin
1935,143,60,fat
1936,148,62,fat
1937,149,41,thin
1938,169,41,thin
1939,193,71,normal
1940,158,39,thin
1941,120,55,fat
1942,136,62,fat
1943,198,53,thin
1944,121,43,fat
1945,133,64,fat
1946,162,64,normal
1947,152,60,fat
1948,127,68,fat
1949,141,64,fat
1950,160,41,thin
1951,147,45,normal
1952,193,67,thin
1953,130,65,fat
1954,184,75,normal
1955,195,80,normal
1956,190,74,normal
1957,170,79,fat
1958,139,63,fat
1959,194,39,thin
1960,162,46,thin
1961,172,57,normal
1962,128,45,fat
1963,165,50,thin
1964,200,77,normal
1965,148,75,fat
1966,138,63,fat
1967,154,54,normal
1968,141,62,fat
1969,184,48,thin
1970,156,66,fat
1971,123,60,fat
1972,133,77,fat
1973,199,48,thin
1974,167,54,normal
1975,142,76,fat
1976,160,79,fat
1977,123,36,normal
1978,139,62,fat
1979,148,51,normal
1980,141,68,fat
1981,138,67,fat
1982,131,41,normal
1983,165,64,normal
1984,162,51,normal
1985,160,57,normal
1986,131,77,fat
1987,164,50,normal
1988,129,59,fat
1989,200,45,thin
1990,179,72,normal
1991,149,62,fat
1992,185,54,thin
1993,145,67,fat
1994,127,46,fat
1995,151,61,fat
1996,123,49,fat
1997,179,77,normal
1998,184,74,normal
1999,130,54,fat
2000,135,66,fat
2001,128,59,fat
2002,131,43,fat
2003,156,77,fat
2004,187,53,thin
2005,189,67,normal
2006,129,58,fat
2007,191,38,thin
2008,152,57,normal
2009,172,59,normal
2010,192,68,thin
2011,188,37,thin
2012,125,72,fat
2013,196,77,normal
2014,187,53,thin
2015,150,46,normal
2016,171,39,thin
2017,134,74,fat
2018,169,38,thin
2019,190,71,normal
2020,131,58,fat
2021,182,43,thin
2022,184,59,thin
2023,152,58,fat
2024,141,80,fat
2025,191,70,normal
2026,198,77,normal
2027,127,71,fat
2028,131,60,fat
2029,183,42,thin
2030,168,75,fat
2031,180,57,thin
2032,186,44,thin
2033,143,55,fat
2034,175,74,normal
2035,160,46,thin
2036,162,52,normal
2037,150,37,thin
2038,195,47,thin
2039,199,60,thin
2040,152,73,fat
2041,147,73,fat
2042,146,57,fat
2043,136,79,fat
2044,189,35,thin
2045,156,40,thin
2046,154,79,fat
2047,153,75,fat
2048,156,64,fat
2049,153,67,fat
2050,159,38,thin
2051,163,45,thin
2052,132,43,normal
2053,180,56,thin
2054,132,54,fat
2055,199,39,thin
2056,134,46,fat
2057,171,61,normal
2058,123,59,fat
2059,188,80,normal
2060,183,43,thin
2061,199,59,thin
2062,172,48,thin
2063,143,52,fat
2064,131,71,fat
2065,126,48,fat
2066,166,73,fat
2067,165,40,thin
2068,146,76,fat
2069,127,62,fat
2070,200,60,thin
2071,142,57,fat
2072,175,64,normal
2073,182,70,normal
2074,165,76,fat
2075,168,66,normal
2076,154,51,normal
2077,164,60,normal
2078,200,35,thin
2079,141,39,normal
2080,120,54,fat
2081,149,63,fat
2082,131,69,fat
2083,164,47,thin
2084,166,54,normal
2085,134,56,fat
2086,187,64,thin
2087,123,70,fat
2088,192,42,thin
2089,178,79,normal
2090,196,53,thin
2091,133,41,normal
2092,182,78,normal
2093,161,76,fat
2094,167,41,thin
2095,155,42,thin
2096,150,73,fat
2097,158,47,normal
2098,178,77,normal
2099,124,69,fat
2100,120,71,fat
2101,147,72,fat
2102,140,70,fat
2103,147,38,thin
2104,155,51,normal
2105,154,53,normal
2106,171,54,thin
2107,120,80,fat
2108,168,52,thin
2109,125,61,fat
2110,188,48,thin
2111,120,49,fat
2112,161,41,thin
2113,138,35,thin
2114,127,44,fat
2115,168,52,thin
2116,186,75,normal
2117,147,64,fat
2118,182,52,thin
2119,149,58,fat
2120,167,79,fat
2121,173,67,normal
2122,174,65,normal
2123,179,37,thin
2124,134,54,fat
2125,159,44,thin
2126,178,64,normal
2127,138,38,normal
2128,160,77,fat
2129,137,35,normal
2130,183,37,thin
2131,195,53,thin
2132,138,75,fat
2133,138,66,fat
2134,152,79,fat
2135,138,54,fat
2136,145,70,fat
2137,145,55,fat
2138,193,64,thin
2139,147,63,fat
2140,138,48,fat
2141,189,39,thin
2142,150,35,thin
2143,185,64,normal
2144,190,52,thin
2145,146,66,fat
2146,125,40,fat
2147,125,60,fat
2148,175,67,normal
2149,157,68,fat
2150,135,57,fat
2151,150,57,fat
2152,131,74,fat
2153,191,61,thin
2154,134,65,fat
2155,173,52,thin
2156,164,57,normal
2157,165,58,normal
2158,195,65,thin
2159,199,66,thin
2160,132,40,normal
2161,178,68,normal
2162,171,57,normal
2163,186,68,normal
2164,159,67,fat
2165,160,53,normal
2166,126,56,fat
2167,175,69,normal
2168,191,44,thin
2169,192,44,thin
2170,136,75,fat
2171,134,58,fat
2172,144,46,normal
2173,189,39,thin
2174,197,61,thin
2175,170,54,normal
2176,168,46,thin
2177,133,64,fat
2178,161,47,thin
2179,192,50,thin
2180,180,70,normal
2181,189,60,thin
2182,172,68,normal
2183,137,57,fat
2184,143,51,normal
2185,146,39,thin
2186,186,66,normal
2187,128,51,fat
2188,124,51,fat
2189,127,78,fat
2190,150,41,thin
2191,171,57,normal
2192,169,79,fat
2193,178,48,thin
2194,120,49,fat
2195,167,66,normal
2196,187,72,normal
2197,184,55,thin
2198,135,78,fat
2199,122,60,fat
2200,178,46,thin
2201,148,48,normal
2202,136,50,fat
2203,176,79,fat
2204,163,56,normal
2205,161,69,fat
2206,130,76,fat
2207,138,64,fat
2208,154,52,normal
2209,194,39,thin
2210,120,49,fat
2211,155,52,normal
2212,128,43,fat
2213,134,66,fat
2214,195,62,thin
2215,134,61,fat
2216,150,58,fat
2217,186,40,thin
2218,185,78,normal
2219,123,80,fat
2220,157,77,fat
2221,193,38,thin
2222,172,63,normal
2223,126,75,fat
2224,191,60,thin
2225,187,75,normal
2226,135,44,normal
2227,165,47,thin
2228,172,52,thin
2229,162,69,fat
2230,150,70,fat
2231,137,78,fat
2232,188,69,normal
2233,182,51,thin
2234,197,36,thin
2235,192,79,normal
2236,186,78,normal
2237,187,72,normal
2238,177,42,thin
2239,170,37,thin
2240,138,62,fat
2241,176,39,thin
2242,147,44,normal
2243,121,55,fat
2244,124,38,normal
2245,174,51,thin
2246,120,56,fat
2247,178,71,normal
2248,137,70,fat
2249,121,65,fat
2250,146,74,fat
2251,158,54,normal
2252,127,64,fat
2253,153,67,fat
2254,153,36,thin
2255,191,36,thin
2256,142,68,fat
2257,145,39,normal
2258,146,59,fat
2259,184,54,thin
2260,143,72,fat
2261,175,50,thin
2262,133,78,fat
2263,127,78,fat
2264,173,45,thin
2265,152,69,fat
2266,134,35,normal
2267,139,73,fat
2268,186,75,normal
2269,200,41,thin
2270,134,51,fat
2271,150,55,normal
2272,198,52,thin
2273,183,70,normal
2274,129,61,fat
2275,134,60,fat
2276,156,59,normal
2277,193,42,thin
2278,187,71,normal
2279,172,70,normal
2280,123,44,fat
2281,128,44,fat
2282,134,49,fat
2283,177,66,normal
2284,126,55,fat
2285,162,72,fat
2286,172,40,thin
2287,179,68,normal
2288,152,64,fat
2289,148,71,fat
2290,168,41,thin
2291,174,79,fat
2292,163,54,normal
2293,138,55,fat
2294,162,35,thin
2295,188,38,thin
2296,182,62,normal
2297,125,59,fat
2298,179,69,normal
2299,181,59,thin
2300,161,48,normal
2301,156,37,thin
2302,162,71,fat
2303,153,49,normal
2304,179,56,thin
2305,161,48,normal
2306,148,68,fat
2307,161,36,thin
2308,127,76,fat
2309,153,79,fat
2310,125,80,fat
2311,126,70,fat
2312,121,35,normal
2313,183,46,thin
2314,190,42,thin
2315,151,42,thin
2316,172,40,thin
2317,182,38,thin
2318,182,44,thin
2319,183,54,thin
2320,189,49,thin
2321,122,39,fat
2322,187,54,thin
2323,152,48,normal
2324,130,43,fat
2325,148,41,normal
2326,190,57,thin
2327,146,56,fat
2328,129,36,normal
2329,168,67,normal
2330,193,67,thin
2331,183,46,thin
2332,184,47,thin
2333,156,61,fat
2334,200,66,thin
2335,154,46,normal
2336,198,45,thin
2337,162,76,fat
2338,190,42,thin
2339,194,68,thin
2340,124,40,fat
2341,176,64,normal
2342,173,47,thin
2343,121,57,fat
2344,172,79,fat
2345,178,36,thin
2346,192,49,thin
2347,180,78,normal
2348,143,65,fat
2349,126,59,fat
2350,153,67,fat
2351,148,66,fat
2352,140,46,normal
2353,183,45,thin
2354,189,59,thin
2355,170,37,thin
2356,158,40,thin
2357,151,69,fat
2358,182,59,thin
2359,148,65,fat
2360,167,58,normal
2361,189,67,normal
2362,187,54,thin
2363,187,65,normal
2364,123,77,fat
2365,169,64,normal
2366,195,61,thin
2367,148,66,fat
2368,130,51,fat
2369,178,61,normal
2370,150,35,thin
2371,122,56,fat
2372,192,63,thin
2373,172,39,thin
2374,134,77,fat
2375,194,64,thin
2376,153,36,thin
2377,135,51,fat
2378,144,54,fat
2379,181,40,thin
2380,197,57,thin
2381,129,49,fat
2382,178,48,thin
2383,146,57,fat
2384,185,50,thin
2385,187,46,thin
2386,128,65,fat
2387,175,66,normal
2388,182,53,thin
2389,139,59,fat
2390,124,77,fat
2391,133,59,fat
2392,197,52,thin
2393,126,68,fat
2394,196,79,normal
2395,165,79,fat
2396,200,71,thin
2397,188,52,thin
2398,160,74,fat
2399,179,71,normal
2400,129,40,normal
2401,142,40,normal
2402,199,38,thin
2403,192,50,thin
2404,175,71,normal
2405,182,43,thin
2406,120,43,fat
2407,124,51,fat
2408,170,63,normal
2409,184,36,thin
2410,158,75,fat
2411,173,36,thin
2412,194,42,thin
2413,197,46,thin
2414,138,64,fat
2415,194,40,thin
2416,189,70,normal
2417,158,40,thin
2418,147,59,fat
2419,144,67,fat
2420,157,51,normal
2421,139,46,normal
2422,184,51,thin
2423,168,66,normal
2424,125,37,normal
2425,199,40,thin
2426,161,37,thin
2427,144,66,fat
2428,156,37,thin
2429,195,80,normal
2430,172,43,thin
2431,157,58,normal
2432,153,78,fat
2433,155,46,normal
2434,169,56,normal
2435,196,39,thin
2436,125,75,fat
2437,135,42,normal
2438,157,59,normal
2439,199,74,normal
2440,141,77,fat
2441,121,67,fat
2442,194,44,thin
2443,193,45,thin
2444,153,70,fat
2445,164,79,fat
2446,186,65,normal
2447,140,64,fat
2448,151,79,fat
2449,148,37,thin
2450,142,69,fat
2451,188,38,thin
2452,137,36,normal
2453,153,79,fat
2454,152,36,thin
2455,163,39,thin
2456,145,44,normal
2457,165,43,thin
2458,147,56,fat
2459,191,58,thin
2460,158,77,fat
2461,125,49,fat
2462,184,39,thin
2463,178,35,thin
2464,178,66,normal
2465,121,59,fat
2466,186,45,thin
2467,185,54,thin
2468,185,76,normal
2469,187,58,thin
2470,134,60,fat
2471,157,63,fat
2472,173,72,normal
2473,154,46,normal
2474,158,63,fat
2475,165,67,normal
2476,187,67,normal
2477,179,55,thin
2478,193,59,thin
2479,157,48,normal
2480,188,43,thin
2481,196,63,thin
2482,166,46,thin
2483,158,58,normal
2484,138,78,fat
2485,124,62,fat
2486,157,69,fat
2487,128,44,fat
2488,160,38,thin
2489,141,37,normal
2490,168,43,thin
2491,136,47,fat
2492,157,79,fat
2493,179,36,thin
2494,159,56,normal
2495,121,78,fat
2496,153,38,thin
2497,130,37,normal
2498,135,80,fat
2499,121,50,fat
2500,179,65,normal
2501,188,55,thin
2502,182,39,thin
2503,140,39,normal
2504,197,65,thin
2505,139,64,fat
2506,135,73,fat
2507,182,40,thin
2508,186,50,thin
2509,176,54,thin
2510,137,72,fat
2511,179,67,normal
2512,166,79,fat
2513,167,42,thin
2514,137,79,fat
2515,136,46,normal
2516,188,41,thin
2517,132,56,fat
2518,153,76,fat
2519,167,60,normal
2520,120,59,fat
2521,193,48,thin
2522,132,51,fat
2523,182,52,thin
2524,126,57,fat
2525,121,44,fat
2526,186,79,normal
2527,167,40,thin
2528,166,53,normal
2529,139,67,fat
2530,175,77,fat
2531,157,54,normal
2532,194,56,thin
2533,142,38,normal
2534,184,80,normal
2535,188,68,normal
2536,182,47,thin
2537,127,36,normal
2538,134,51,fat
2539,187,65,normal
2540,183,51,thin
2541,181,53,thin
2542,161,57,normal
2543,200,57,thin
2544,175,73,normal
2545,141,56,fat
2546,189,39,thin
2547,169,65,normal
2548,171,47,thin
2549,153,51,normal
2550,165,67,normal
2551,131,48,fat
2552,168,46,thin
2553,129,71,fat
2554,154,78,fat
2555,151,60,fat
2556,198,42,thin
2557,126,38,normal
2558,158,60,normal
2559,135,56,fat
2560,152,64,fat
2561,159,41,thin
2562,181,74,normal
2563,123,45,fat
2564,121,36,normal
2565,173,58,normal
2566,192,72,normal
2567,185,60,thin
2568,149,55,normal
2569,166,41,thin
2570,143,70,fat
2571,129,41,normal
2572,174,73,normal
2573,125,68,fat
2574,197,66,thin
2575,142,68,fat
2576,198,52,thin
2577,162,58,normal
2578,150,77,fat
2579,169,73,fat
2580,174,67,normal
2581,176,73,normal
2582,192,70,normal
2583,186,72,normal
2584,163,51,normal
2585,193,64,thin
2586,150,45,normal
2587,133,54,fat
2588,133,66,fat
2589,134,49,fat
2590,152,70,fat
2591,198,61,thin
2592,151,68,fat
2593,185,64,normal
2594,173,51,thin
2595,197,45,thin
2596,138,75,fat
2597,153,37,thin
2598,137,62,fat
2599,196,62,thin
2600,178,52,thin
2601,158,40,thin
2602,125,46,fat
2603,199,44,thin
2604,196,52,thin
2605,144,73,fat
2606,184,46,thin
2607,135,70,fat
2608,182,72,normal
2609,125,43,fat
2610,159,54,normal
2611,126,70,fat
2612,131,67,fat
2613,149,57,fat
2614,150,77,fat
2615,135,43,normal
2616,168,51,thin
2617,171,45,thin
2618,179,47,thin
2619,164,61,normal
2620,196,54,thin
2621,176,61,normal
2622,184,51,thin
2623,185,72,normal
2624,175,39,thin
2625,178,41,thin
2626,130,37,normal
2627,154,46,normal
2628,183,69,normal
2629,126,64,fat
2630,151,36,thin
2631,135,68,fat
2632,191,43,thin
2633,169,73,fat
2634,191,50,thin
2635,124,56,fat
2636,154,56,normal
2637,121,38,fat
2638,190,75,normal
2639,158,43,thin
2640,170,45,thin
2641,171,37,thin
2642,154,56,normal
2643,185,41,thin
2644,149,66,fat
2645,187,40,thin
2646,192,69,normal
2647,133,38,normal
2648,168,77,fat
2649,140,50,fat
2650,191,35,thin
2651,164,37,thin
2652,197,70,thin
2653,131,65,fat
2654,130,67,fat
2655,177,56,thin
2656,139,57,fat
2657,153,63,fat
2658,146,57,fat
2659,169,51,thin
2660,124,48,fat
2661,132,38,normal
2662,147,66,fat
2663,195,44,thin
2664,149,63,fat
2665,178,63,normal
2666,186,53,thin
2667,136,46,normal
2668,131,74,fat
2669,161,57,normal
2670,145,44,normal
2671,200,71,thin
2672,149,68,fat
2673,159,46,thin
2674,144,67,fat
2675,158,70,fat
2676,143,43,normal
2677,145,57,fat
2678,135,65,fat
2679,191,58,thin
2680,133,52,fat
2681,132,60,fat
